user_preferences;workout_plan;user_feedback
{'days': 5, 'split': 'push-pull', 'goals': 'fat_loss', 'cardio': True, 'muscles': ['abs', 'legs', 'pull', 'push']};"[{'day': 'Push Day 1', 'exercises': ['Side to Side Push Ups', 'Pin Bench Press BB', 'Dumbbell Floor Press', 'Low Pulley Cable fFly', 'Incline Bench Reverse Fly - Hello', 'Overhead Press']}, {'day': 'Push Day 2', 'exercises': ['Reverse Snow Angel', 'Quadriped Arm and Leg Raise', 'Perfect Push Up', 'Lateral Rows on Cable, One Armed', 'Push OHP', 'Bent Over Rowing']}, {'day': 'Pull Day 1', 'exercises': ['Remo maquina agarre estrecho supino', 'Biceps Curls With SZ-bar', 'Long-Pulley (low Row)', ""Child's pose"", 'Single-arm Preacher Curl', 'Remo maquina abierto supino']}, {'day': 'Pull Day 2', 'exercises': ['scorpion kick', 'Dumbbell drag curls', 'Long-Pulley, Narrow', 'Underhand Lat Pull Down', 'Curl Araña', 'Biceps Curls (Dumbbell)']}, {'day': 'Leg Day', 'exercises': ['Skipping - Standard', 'Wall-sit', 'Side Lying Hip Abduction', 'Exercise Band Plantarflexion', 'Single Leg RDL', 'Double Leg Calf Raise']}, {'day': 'Abs Day', 'exercises': ['Seated Knee Tuck', 'Rotary Torso Machine', 'Side Crunch', 'Abdominal Stabilization', 'Incline Crutches', 'Kopfüber Gewichtaufheben']}, {'day': 'Cardio Day', 'exercises': ['Swimming 50m sprints', 'Running', 'Jogging', 'Run - Interval Training', 'Cycling cardio session', 'Stationary Bike']}]";{'satisfaction': 7, 'progress': 8, 'adherence': 8, 'effectiveness': 8}
{'days': 5, 'split': 'upper-lower', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['abs', 'push']};[{'day': 'Push Day 1', 'exercises': ['Dragon-flag', 'Diagonal Shoulder Press', 'Hindu Pushups', 'Biceps Close Grip Pull Down', 'Front lever pull-up', 'Pullover']}, {'day': 'Push Day 2', 'exercises': ['Incline OHP DB', 'Shrugs (Shoulder Raises)', 'Leverage Machine Chest Press', 'Isometric Wipers', 'Overhead Press', 'Cross-Bench Dumbbell Pullovers']}, {'day': 'Abs Day', 'exercises': ['Dynamic side hold', 'Seated Knee Tuck', 'L Hold', 'Cable Woodchoppers', 'Standing Side Crunches', 'Negative Crunches']}, {'day': 'Cardio Day', 'exercises': ['Jogging', 'Run', 'Run - Treadmill', '3D lunge warmup', 'Stationary Bike', 'Jump rope: basic jumps']}];{'satisfaction': 8, 'progress': 8, 'adherence': 7, 'effectiveness': 10}
{'days': 6, 'split': 'push-pull', 'goals': 'muscle_building', 'cardio': False, 'muscles': ['push', 'abs', 'pull', 'legs']};"[{'day': 'Push Day 1', 'exercises': ['Diagonal Shoulder Press', 'Handstand Push Up', 'Front lever pull-up', 'Upper Back', 'walking bridge', 'Wall balls']}, {'day': 'Push Day 2', 'exercises': ['Triceps Overhead (Dumbbell)', 'Side to Side Push Ups', 'Bench Press Narrow Grip', 'Dumbbell Shoulder Rotations', 'Push Up H', 'Dumbbell Lateral Raise']}, {'day': 'Push Day 3', 'exercises': ['Push Up H', 'Shoulder Press, on Machine', 'Quadriped Arm and Leg Raise', 'Push-Ups | Incline', 'Dumbbell upright-row', 'Dumbbell Bent Over Row']}, {'day': 'Pull Day 1', 'exercises': ['Kettlebell deadlifts', 'Lat Pull Down (narrow grip)', 'JALON EN BANCO INCLINADO', 'Dumbbell wide bicep curls', 'Lat Pull DB', 'Blackroll']}, {'day': 'Pull Day 2', 'exercises': ['Lat Pull Down (Leaning Back)', 'Deadlifts', 'Biceps Curl With Cable', 'Shotgun Row', 'JALON EN BANCO INCLINADO', ""Child's pose""]}, {'day': 'Pull Day 3', 'exercises': ['Standing Bicep Curl', 'JALON EN BANCO INCLINADO', 'Bent Over Dumbbell Rows', 'TRX hammer curl - biceps', 'Hammercurls', 'Cycling']}, {'day': 'Leg Day', 'exercises': ['Wall Squat', 'Bulgarian split squats left', 'Leg Curls (laying)', 'Leg Extension', 'Crossbody Hamstring Stretch', 'Toe Touch']}, {'day': 'Abs Day', 'exercises': ['Dumbbell Crunches', 'Negative Crunches', 'Crunches', 'Side Bends on Machine', '2 Handed Kettlebell Swing', 'Reverse Plank']}]";{'satisfaction': 9, 'progress': 7, 'adherence': 7, 'effectiveness': 9}
{'days': 3, 'split': 'upper-lower', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['abs']};[{'day': 'Abs Day', 'exercises': ['Deadbug', 'Leg Raises, Standing', 'Toe Taps', 'Splinter Sit-ups', 'Kopfüber Gewichtaufheben', 'TRX roll out']}, {'day': 'Cardio Day', 'exercises': ['Cycling cardio session', 'Run - Interval Training', 'Jump rope: basic jumps', 'Running', 'Stationary Bike', 'Run']}];{'satisfaction': 3, 'progress': 1, 'adherence': 4, 'effectiveness': 5}
{'days': 3, 'split': 'upper-lower', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['push']};[{'day': 'Push Day 1', 'exercises': ['Pin OHP', 'Front Raises with Plates', 'Incline Push up', 'Overhead Press', 'Dumbbell Bent Over Row', 'Left neck stretch']}, {'day': 'Cardio Day', 'exercises': ['Zone 2 Running', 'Run - Treadmill', 'Swimming 50m sprints', 'Stationary Bike', '3D lunge warmup', 'Run']}];{'satisfaction': 5, 'progress': 1, 'adherence': 3, 'effectiveness': 4}
{'days': 3, 'split': 'full-body', 'goals': 'fat_loss', 'cardio': True, 'muscles': ['abs']};[{'day': 'Abs Day', 'exercises': ['Crunches With Legs Up', 'Bird dog', 'Standing Side Crunches', 'Side Crunch', 'Lying Leg Raise', 'Hanging Leg Raises']}, {'day': 'Cardio Day', 'exercises': ['Running', 'Run - Treadmill', 'High knees', 'Cycling cardio session', 'Jump rope: basic jumps', 'Run']}];{'satisfaction': 2, 'progress': 3, 'adherence': 2, 'effectiveness': 1}
{'days': 3, 'split': 'push-pull', 'goals': 'general', 'cardio': True, 'muscles': ['push', 'legs', 'abs', 'pull']};[{'day': 'Push Day 1', 'exercises': ['Front pull wide', 'Smith Press', 'Dumbbell upright-row', 'Standing biceps stretch left', 'Quadriped Arm and Leg Raise', 'Side-lying External Rotation']}, {'day': 'Pull Day 1', 'exercises': ['Trunk Rotation With Cable', 'LYING DUMBBELL ROW SS SEATED SHRUG', 'Elevated prayer stretch', 'Russian Twist', 'Chin-ups', 'Incline Dumbbell Row']}, {'day': 'Leg Day', 'exercises': ['Bodyweight lunge HD', 'Good Morning', 'Alternate back lunges', 'Dumbbell Lunges Standing', 'Cossack squat', 'Split squats left']}, {'day': 'Abs Day', 'exercises': ['Plate twist', 'Heel Touches', 'Dumbbell Crunches', 'Flexión lateral', 'Reverse Plank', 'Incline Crutches']}, {'day': 'Cardio Day', 'exercises': ['Run - Treadmill', 'Running', '3D lunge warmup', 'Jump rope: basic jumps', 'Cycling cardio session', 'Stationary Bike']}];{'satisfaction': 1, 'progress': 0, 'adherence': 4, 'effectiveness': 5}
{'days': 3, 'split': 'upper-lower', 'goals': 'general', 'cardio': False, 'muscles': ['legs', 'abs', 'push', 'pull']};"[{'day': 'Push Day 1', 'exercises': ['Upright Row, on Multi Press', 'Push-Ups | Incline', 'commando pull-ups', 'Barbell Triceps Extension', 'Seated Bench Press', 'Trx Single Arm Bicep Curl']}, {'day': 'Pull Day 1', 'exercises': ['Curl Araña', 'Reverse EZ Bar Cable Curls', 'Biceps Curls With Barbell', 'Blackroll', 'Backward shoulder rotation', 'Back extensión']}, {'day': 'Leg Day', 'exercises': ['Plantarflexion Stretch with Band', 'Nordic Curl', 'Leg Curl', ""Dumbbell farmer's carrie"", 'Sitting Calf Raises', 'Calf Press Using Leg Press Machine']}, {'day': 'Abs Day', 'exercises': ['Sit-Ups (conventional)', 'Incline Crutches', 'Planche dynamique', 'Sit-ups', 'Dynamic side hold', 'Negative Crunches']}]";{'satisfaction': 3, 'progress': 2, 'adherence': 3, 'effectiveness': 3}
{'days': 6, 'split': 'push-pull', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['pull']};[{'day': 'Pull Day 1', 'exercises': ['Lat Pull Down (Leaning Back)', 'Hip Raise, Lying', 'Seated rear delt rise', 'Long-Pulley (low Row)', 'Chin tuck', 'Reverse Bar Curl']}, {'day': 'Pull Day 2', 'exercises': ['Hip Raise, Lying', 'Dumbbell Concentration Curl', 'Counterclockwise neck circles', 'Seated Cable Rows', 'One Arm Bent Row', 'REMO AL MENTON']}, {'day': 'Pull Day 3', 'exercises': ['Chin tuck', 'Seated Dumbbell Curls', 'Deadlifts', 'Dumbbells on Scott Machine', 'Trazioni impugnatura inversa', 'Reverse Grip Barbell Curls']}, {'day': 'Cardio Day', 'exercises': ['Running', 'Run - Treadmill', 'Run', 'Run - Interval Training', 'Zone 2 Running', '3D lunge warmup']}];{'satisfaction': 8, 'progress': 8, 'adherence': 7, 'effectiveness': 7}
{'days': 5, 'split': 'push-pull', 'goals': 'muscle_building', 'cardio': False, 'muscles': ['legs', 'push']};[{'day': 'Push Day 1', 'exercises': ['Dumbbell Floor Press', 'Cable Lateral Raises (Single Arm)', 'Push-Ups | Incline', 'Butterfly Reverse', 'Push Up', 'Front Plank']}, {'day': 'Push Day 2', 'exercises': ['Barbell Wrist Curl', 'Schoulder Raise (Dumbbell)', 'Barbell Triceps Extension', 'knee push-ups', 'Upright Row, on Multi Press', 'Cable Lateral Raises (Single Arm)']}, {'day': 'Leg Day', 'exercises': ['Squats on Multipress', 'Good Morning', 'Bodyweight lunge HD', 'Nordic Curl', 'Dumbbell Deadlift', 'Stiff-legged Deadlifts']}];{'satisfaction': 8, 'progress': 8, 'adherence': 8, 'effectiveness': 8}
{'days': 6, 'split': 'upper-lower', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['push']};[{'day': 'Push Day 1', 'exercises': ['Pullover', 'Push-Ups', 'Shrugs, Barbells', 'Upper Back', 'Bench Press', 'Wall Slides']}, {'day': 'Push Day 2', 'exercises': ['Front lever pull-up', 'Benchpress Dumbbells', 'Fly With Dumbbells', 'High Knee Skips HD', 'Upper Back', 'Push-Ups | Decline']}, {'day': 'Push Day 3', 'exercises': ['BlahBlah', 'Trx Single Arm Bicep Curl', 'Pendelay Rows', 'Lateral Raises', 'Frog stand', 'Skullcrusher Dumbbells']}, {'day': 'Cardio Day', 'exercises': ['Swimming 50m sprints', 'Stationary Bike', 'Jogging', 'Jump rope: basic jumps', 'High knees', '3D lunge warmup']}];{'satisfaction': 9, 'progress': 8, 'adherence': 7, 'effectiveness': 10}
{'days': 4, 'split': 'push-pull', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['push', 'abs', 'pull', 'legs']};[{'day': 'Push Day 1', 'exercises': ['BUS DRIVERS', 'Barbell Bench Press - NB', 'Clean and Jerk OL', 'Triceps stretch left', 'Triceps Pushdown', 'EZ-Bar Skullcrusher - NB']}, {'day': 'Push Day 2', 'exercises': ['Incline Bench Press - Barbell', 'Skullcrusher SZ-bar', 'Hindu Pushups', 'Cobra Stretch', 'Front Plate Raise', 'Handstand Push Up']}, {'day': 'Pull Day 1', 'exercises': ['Chin-ups', 'Biceps Curls With SZ-bar', 'Cycling', 'Rowing, Seated', 'Trazioni impugnatura inversa', 'V-BAR PULL DOWNS']}, {'day': 'Pull Day 2', 'exercises': ['Hyperextensions', 'Straight Bar Cable Curls', 'REMO AL MENTON', 'Trunk Rotation With Cable', 'Back extensión', 'Trazioni impugnatura inversa']}, {'day': 'Leg Day', 'exercises': ['Sitting Calf Stretch (Dorsiflexion)', 'Sumo Deadlift', 'Sumo Deadlifts (Barbell)', 'Weighted Step-ups', 'Standing Calf Stretch', 'Hamstring Chokes']}, {'day': 'Abs Day', 'exercises': ['bicycle crunches', 'Plate twist', 'Toe Taps', 'Leg Raises, Standing', 'L Hold', 'Crunches']}, {'day': 'Cardio Day', 'exercises': ['Run - Interval Training', 'Running', 'Swimming 50m sprints', '3D lunge warmup', 'Jump rope: basic jumps', 'Jogging']}];{'satisfaction': 2, 'progress': 0, 'adherence': 0, 'effectiveness': 9}
{'days': 4, 'split': 'push-pull', 'goals': 'fat_loss', 'cardio': True, 'muscles': ['abs']};[{'day': 'Abs Day', 'exercises': ['Flexión lateral', 'Side Crunch', 'TRX roll out', 'Crunches With Legs Up', 'Crunches on Machine', 'Hanging Leg Raises']}, {'day': 'Cardio Day', 'exercises': ['Stationary Bike', 'Run', 'Run - Interval Training', 'Run - Treadmill', 'Jump rope: basic jumps', 'Jogging']}];{'satisfaction': 4, 'progress': 1, 'adherence': 2, 'effectiveness': 10}
{'days': 4, 'split': 'push-pull', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['pull', 'abs']};[{'day': 'Pull Day 1', 'exercises': ['V-Bar Pulldown', 'YWTs', 'Curl de biceps con agarre prono', 'Russian Twist', 'Biceps Curls With Barbell', 'Scapula Pulls']}, {'day': 'Pull Day 2', 'exercises': ['Curl Araña', 'Bent Over Dumbbell Rows', 'V-BAR PULL DOWNS', 'Quadruped thoracic rotation right', 'scorpion kick', 'Head tilts']}, {'day': 'Abs Day', 'exercises': ['Sit-ups', 'Sit-Ups (conventional)', 'Planche de cote dynamique', 'Knee Raises', 'Roman Chair', 'Side Crunch']}, {'day': 'Cardio Day', 'exercises': ['Cycling cardio session', '3D lunge warmup', 'Jogging', 'Run', 'Swimming 50m sprints', 'Jump rope: basic jumps']}];{'satisfaction': 1, 'progress': 1, 'adherence': 4, 'effectiveness': 8}
{'days': 5, 'split': 'upper-lower', 'goals': 'fat_loss', 'cardio': False, 'muscles': ['pull', 'abs']};[{'day': 'Pull Day 1', 'exercises': ['Ice Scream maker', 'Meadows Row', 'Reverse Preacher Curl (Close Grip)', 'Renegade Row', 'Reverse Curl', 'Kettlebell deadlifts']}, {'day': 'Pull Day 2', 'exercises': ['Biceps Curls With Dumbbell', 'Remo maquina agarre estrecho', 'Dumbbell wide bicep curls', 'Counterclockwise neck circles', 'Long-Pulley, Narrow', 'Front Lever']}, {'day': 'Abs Day', 'exercises': ['Roman Chair', 'Abdominal Stabilization', 'Ball crunches', 'Cable Woodchoppers', 'Deadbug', 'Rotary Torso Machine']}];{'satisfaction': 8, 'progress': 9, 'adherence': 9, 'effectiveness': 7}
{'days': 6, 'split': 'full-body', 'goals': 'muscle_building', 'cardio': False, 'muscles': ['pull']};[{'day': 'Pull Day 1', 'exercises': ['Hyperextensions', 'Straight Bar Cable Curls', 'Bent over row to external rotation', 'Dumbbell bicep curl to press', 'Rowing, Seated', 'Roll Down']}, {'day': 'Pull Day 2', 'exercises': ['Rack Deadlift', 'Lower Back Extensions', 'TRX gorilla biceps curl', 'Long-Pulley, Narrow', 'Helms Row', 'V-Bar Pulldown']}, {'day': 'Pull Day 3', 'exercises': ['Remo maquina agarre estrecho', 'Front Wood Chop', 'Biceps Curl With Cable', 'Jalón abierto', 'Dumbbell Incline Curl', 'Incline Chest-Supported Dumbbell Row']}];{'satisfaction': 8, 'progress': 9, 'adherence': 8, 'effectiveness': 8}
{'days': 5, 'split': 'full-body', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['push', 'legs', 'pull', 'abs']};"[{'day': 'Push Day 1', 'exercises': ['Dips Between Two Benches', 'Facepull', 'High Knee Skips HD', 'High-Cable Cross Tricep Extention - NB', 'Decline Bench Press Barbell', 'Thruster']}, {'day': 'Push Day 2', 'exercises': ['Push-Ups', 'Double Kettlebell Clean and Press', 'Facepull', 'Plank Shoulter Taps', 'Upright Row, on Multi Press', 'High Pull']}, {'day': 'Pull Day 1', 'exercises': ['Chin-ups', 'Isometria trazioni impugnatura inversa', 'LYING DUMBBELL ROW SS SEATED SHRUG', 'Helms Row', 'Hammercurls on Cable', ""Child's pose""]}, {'day': 'Pull Day 2', 'exercises': ['Dumbbell Incline Curl', 'Jalón abierto supino', 'Shotgun Row', 'Lat Pull Down (Straight Back)', 'JALON EN BANCO INCLINADO', 'Incline Dumbbell Row']}, {'day': 'Leg Day', 'exercises': ['Single Leg Hamstring Stretch', 'Leg Press on Hackenschmidt Machine', 'Overhead Squat', 'Step-ups', 'Gemelos en prensa', 'Standing Calf Raise']}, {'day': 'Abs Day', 'exercises': ['Lying Leg Raise', 'Side Crunch', 'Crunches With Cable', 'Abdominales sovieticas', 'Medicine ball twist', 'Dynamic side hold']}, {'day': 'Cardio Day', 'exercises': ['Jump rope: basic jumps', 'Swimming 50m sprints', 'Run - Interval Training', 'Stationary Bike', 'Zone 2 Running', 'Run - Treadmill']}]";{'satisfaction': 7, 'progress': 9, 'adherence': 8, 'effectiveness': 10}
{'days': 6, 'split': 'upper-lower', 'goals': 'general', 'cardio': False, 'muscles': ['abs', 'pull']};[{'day': 'Pull Day 1', 'exercises': ['Skydiver with arms in T-position', 'Seated Dumbbell Curls', 'Head tilts', 'Cable Row', 'Band pull-aparts', 'Rack Deadlift']}, {'day': 'Pull Day 2', 'exercises': ['Lat Pull Down (narrow grip)', 'Single-arm Preacher Curl', 'REMO AL MENTON', 'Dumbbell drag curls', 'One Arm Bent Row', 'Quadruped thoracic rotation right']}, {'day': 'Pull Day 3', 'exercises': ['Seated rear delt rise', 'YWTs', 'TRX gorilla biceps curl', 'Ice Scream maker', 'Jalón cerrado supino', 'Curl de biceps con mancuernas sentado']}, {'day': 'Abs Day', 'exercises': ['Rotary Torso Machine', 'Reach ups', 'Leg Raises, Standing', 'Hollow Hold', 'Reverse Plank', 'TRX roll out']}];{'satisfaction': 8, 'progress': 9, 'adherence': 8, 'effectiveness': 9}
{'days': 3, 'split': 'full-body', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['legs']};[{'day': 'Leg Day', 'exercises': ['Squats on Multipress', 'Standing Soleus Stretch', 'Knee to Chest Stretch', 'Plank with Alternating Leg Lift', 'Side Lying Hip Abduction', 'Dragon squat']}, {'day': 'Cardio Day', 'exercises': ['Run - Treadmill', 'High knees', 'Jump rope: basic jumps', '3D lunge warmup', 'Run', 'Swimming 50m sprints']}];{'satisfaction': 4, 'progress': 5, 'adherence': 5, 'effectiveness': 3}
{'days': 3, 'split': 'push-pull', 'goals': 'general', 'cardio': True, 'muscles': ['abs', 'legs', 'pull', 'push']};[{'day': 'Push Day 1', 'exercises': ['BUS DRIVERS', 'Side Plank', 'Bent Over Rowing Reverse', 'Push Up H', 'Front pull wide', 'Trazioni orizzontali']}, {'day': 'Pull Day 1', 'exercises': ['Russian Twist', 'Biceps Curl Machine', 'REMO AL MENTON', 'Rowing, Seated', 'Seated Cable Row', 'Biceps Curl With Cable']}, {'day': 'Leg Day', 'exercises': ['Squats on Multipress', 'Legs Abductors', 'Leg Press on Hackenschmidt Machine', 'Bodyweight Squat HD', 'Standing Calf Raise', 'Exercise Band Dorsiflexion']}, {'day': 'Abs Day', 'exercises': ['Reach ups', 'Abdominales sovieticas', 'Plate twist', 'Medicine ball twist', 'Incline Crutches', 'Seated Knee Tuck']}, {'day': 'Cardio Day', 'exercises': ['Cycling cardio session', 'Run', 'Zone 2 Running', '3D lunge warmup', 'Run - Treadmill', 'Running']}];{'satisfaction': 1, 'progress': 4, 'adherence': 2, 'effectiveness': 3}
{'days': 5, 'split': 'push-pull', 'goals': 'fat_loss', 'cardio': True, 'muscles': ['push', 'pull', 'abs']};[{'day': 'Push Day 1', 'exercises': ['Side to Side Push Ups', 'Push Up HD', 'Cable Fly', 'Pull Ups on Machine', 'Triceps stretch right', 'High Knee Skips HD']}, {'day': 'Push Day 2', 'exercises': ['Pike Push Ups', 'Torso rotation strech', 'Trazioni orizzontali al trx', 'Dips Between Two Benches', 'Kettlebell Swing', 'Incline OHP DB']}, {'day': 'Pull Day 1', 'exercises': ['Jalón cerrado', 'Dumbbell Incline Curl', 'Muscle up', 'Kettlebell deadlifts', 'Isometria trazioni impugnatura inversa', 'Scapula Pulls']}, {'day': 'Pull Day 2', 'exercises': ['Curl de biceps con agarre prono', 'Incline Chest-Supported Dumbbell Row', 'Rack Deadlift', 'Russian Twist', 'Clockwise neck circles', 'Deadlifts']}, {'day': 'Abs Day', 'exercises': ['Splinter Sit-ups', 'Dynamic side hold', 'Sit-ups', 'Crunches on Machine', 'Plate twist', 'Deadbug']}, {'day': 'Cardio Day', 'exercises': ['Swimming 50m sprints', 'Cycling cardio session', '3D lunge warmup', 'Running', 'Zone 2 Running', 'High knees']}];{'satisfaction': 7, 'progress': 8, 'adherence': 7, 'effectiveness': 8}
{'days': 4, 'split': 'full-body', 'goals': 'fat_loss', 'cardio': False, 'muscles': ['legs', 'abs', 'pull', 'push']};[{'day': 'Push Day 1', 'exercises': ['Seated Triceps Press', 'Bent High Pulls', 'Butterfly Reverse', 'Shoulder dislocates', 'Upright Row w/ Dumbbells', 'Incline Bench Press - Barbell']}, {'day': 'Push Day 2', 'exercises': ['Front Raises with Plates', 'Handstand Pushup', 'Barbell Wrist Curl', 'Bent Over Rowing', 'Shoulder Press, on Machine', 'Straight Bar Cable Front Raise']}, {'day': 'Pull Day 1', 'exercises': ['Reverse Bar Curl', 'Quadruped thoracic rotation right', 'Wide-grip Pulldown', 'one-handed kettlebell curls', 'Dumbbell Hang Power Cleans', 'Incline Dumbbell Row']}, {'day': 'Pull Day 2', 'exercises': ['Iperestensioni Lombari', 'Cable Concentration Curl', 'Leverage Machine Iso Row', 'Remo maquina agarre estrecho', 'Curl with kettlebell two hands', 'Seated W Curl']}, {'day': 'Leg Day', 'exercises': ['Squat Thrust', 'Extensión de gluteos en polea', 'Bodyweight Squat HD', 'Split squats left', 'box jumps', 'Bodyweight lunge HD']}, {'day': 'Abs Day', 'exercises': ['Crunches on Machine', 'L Hold', 'Reach ups', 'Seated Knee Tuck', 'Bauchtrainer', 'bicycle crunches']}];{'satisfaction': 5, 'progress': 2, 'adherence': 2, 'effectiveness': 9}
{'days': 5, 'split': 'full-body', 'goals': 'muscle_building', 'cardio': False, 'muscles': ['push', 'pull']};[{'day': 'Push Day 1', 'exercises': ['Straight-arm Pull Down (bar Attachment)', 'Triceps Extensions on Cable With Bar', 'Dips Between Two Benches', 'Pullover', 'Bent-over Lateral Raises', 'Diamond push ups']}, {'day': 'Push Day 2', 'exercises': ['walking bridge', 'Pistol Squat', 'Decline Pushups', 'Pull Ups on Machine', 'Smith Machine Close-grip Bench Press', 'Diagonal Shoulder Press']}, {'day': 'Pull Day 1', 'exercises': ['Clockwise neck circles', 'Dumbbell Concentration Curl', 'Rowing with TRX band', 'Hip Raise, Lying', 'Alternating Biceps Curls With Dumbbell', 'Quadruped thoracic rotation left']}, {'day': 'Pull Day 2', 'exercises': ['Scapula Pulls', 'Dumbbell Row', 'Shotgun Row', 'Row', 'Remo maquina agarre estrecho', 'Reverse Curl']}];{'satisfaction': 9, 'progress': 7, 'adherence': 7, 'effectiveness': 9}
